companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419323.0,Question and Answer Operator Message,Operator,,Operator,21,The next is John Difucci with JPMorgan.,7
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419325.0,Answer,Peter Klein,,Executives,23,"You're thinking about all of the right components of it. And certainly, attach and piracy are always going to sort of cycle up and down, depending on where you are. We're working through this year sort of a work down of the inventory from last year, and we're still working that. We're at sort of normal inventory levels. That's been a good year-over-year thing for us. And attach, correct, part of that is piracy related to the launch of Windows 7. All of those things -- so we've given you specific color for Q4, what to expect for the OEM business relative to the PC business. The other thing is just there's just -- overall, I think we've talked about it on prior calls, an overall secular change, which is the multinational OEMs are becoming a more significant portion of the total PC market. And that does good things for our attach relative to the prior mix of our revenue from different PC manufacturers.",165
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419327.0,Answer,Peter Klein,,Executives,25,We are seeing that globally.,5
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419328.0,Question and Answer Operator Message,Operator,,Operator,26,And next is Phil Winslow with Credit Suisse.,8
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419330.0,Answer,Peter Klein,,Executives,28,"Well, just in sheer numbers in terms of PC shipments, the consumer is a lot bigger than the business segment. Now the impact you get from the business segment, obviously is some ASP uplift. And you get the corporate refresh in two ways. You can get sort of buying licensing upgrades or you can get OEM when they buy the PCs, which is the largest piece of the revenue. And that's what we started to see happen and you saw some of that impact this quarter with business PC shipments up 14%. That's the sort of the shape of the opportunity going forward as that continues. And you can see that has an uplift on our OEM revenue relative to the overall PC market.",124
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419331.0,Question and Answer Operator Message,Operator,,Operator,29,Next is Kash Rangan with Merrill Lynch.,7
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419332.0,Question,Kash Rangan,,Analysts,30,"I just wanted you to talk a little bit more about the deferred revenue trajectory going into Q4. It looks like this year, compared to the start of the year, deferred revenue, long term to short terms is down a lot more than what it has been the past few fiscal years. So that would argue for a bigger than seasonal catch-up in Q4. So maybe you could talk about what is embedded in your, expectations. And what do you expect on the ELA side? And also I think you talked about booked but not billed portion of your bookings. So if you can just give us some color and how that's shaping up, that'd be great.",117
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419333.0,Answer,Peter Klein,,Executives,31,"Yes, just in terms of the numbers, I mean sort of the guidance that we said, we're looking for sequential increase in Q4 in a similar range that you've seen over the last three, four, five years, sequential growth. We're starting to rebuild the balance. You started to see that happen a little bit in Q3 with our multi-year annuity billing having positive growth. But I think that's sort of the essence of what we're expecting and what we're guiding to. What was your second question?",86
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419334.0,Question,Kash Rangan,,Analysts,32,The booked but not build portion on the -- you would talk about that in your presentations at prior times but just noted that we've not talking about that in recent times. Just wondering if you have an update there.,40
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419335.0,Answer,Peter Klein,,Executives,33,"I think that's actually a good thing that we'll talk about in July of the Q4 call just because it's such a bigger issue. The seasonality, in terms of our bookings in Q4, is so much more material than a Q3. I think that's when we'll talk about that.",50
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419336.0,Question and Answer Operator Message,Operator,,Operator,34,Next is Brad Reback with Oppenheimer.,6
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419337.0,Question,Brad Reback,,Analysts,35,"So Peter, just switching gears back to Server & Tools. As I look back at my notes from last quarter, I think you talked about the Annuity business being up mid-single digits, and I think it came in flat this quarter. Given my understanding that most of that's coming off the balance sheet, what would've caused that delta in that three-month period?",62
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419338.0,Answer,Peter Klein,,Executives,36,"The comment was for H2 not for Q3, up mid-single digits. And so if you look at our guidance again with the seasonality of our sales cycle, most of that comes from Q4, which was in our guidance that we gave today.",42
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419339.0,Question and Answer Operator Message,Operator,,Operator,37,And next is Katherine Egbert with Jefferies & Co.,8
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419340.0,Question,Katherine Egbert,,Analysts,38,"Speaking of guidance, I mean there's a lot of moving parts right now, multiple product cycles, revenue deferrals and economic recovery. What are you looking for to become comfortable with providing more specific guidance? What are the triggers?",38
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419341.0,Answer,Peter Klein,,Executives,39,"Well, I'm not sure there are specific triggers. I actually [indiscernible] a driver [indiscernible] framework and having a really good qualitative discussion about all the factors that drive it is actually a great way to talk about the outlook and the environment of what we're seeing for our businesses. And so I think, there's no specific triggers that are going to change that. I think that the dialogue that we're having around these drivers and the framework is great.",79
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419342.0,Question and Answer Operator Message,Operator,,Operator,40,And next is Brendan Barnicle with Pacific Crest Securities.,9
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419344.0,Answer,Peter Klein,,Executives,42,"No, we're not giving a range of that now. We'll definitely talk about that at a Financial Analyst Meeting in July.",21
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419345.0,Question and Answer Operator Message,Operator,,Operator,43,Next is Rob Breza with RBC Capital Markets.,8
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419346.0,Question,Robert Breza,,Analysts,44,"Peter, just maybe as a follow-up to Brendon's question. You called in your prepared remarks the 40 million paid seats for the cloud initiative. I was wondering if you can talk about where you're seeing the strength there and how we might expect that to be 12 months from now?",50
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419347.0,Answer,Peter Klein,,Executives,45,"Yes, we're seeing strength across a variety of areas. You heard Bill talk about all the great customers we have, our commercial Online Services like SharePoint Online and Exchange Online. That's obviously a big growth there for us. The 40 million comes from things like Live Meeting and Exchange Hosted Services and CRM online. And so what you're seeing is really part of our strategy, which is sort of the broadest array of commercial services for businesses of all sizes. Some of these are really aimed more at mid-market customers, some are more at big enterprise customers, and we're getting growth from both. And then the last thing that we sort of touched on but didn't talk about in great detail was Azure, which is now available in 41 countries and what that will do really over the next couple of years.",142
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419348.0,Question and Answer Operator Message,Operator,,Operator,46,The last question comes from Tim Klasell with Thomas Weisel Partners.,11
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419349.0,Question,Tim Klasell,,Analysts,47,A question about the Windows 7 upgrade cycle. It appears to us that a lot of customers are going to attach a Windows 7 upgrade with maybe a Server 2008 R2 upgrade. Are you sensing that? And could that maybe delay the Windows 7 upgrade cycle a little bit more than we normally would but have a positive impact of pulling along some server sales as well?,67
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419350.0,Answer,Peter Klein,,Executives,48,"We really haven't seen that at all. As a matter of fact, when we talked to our Enterprise customers, there's a high degree of intent to deploy Windows 7 as soon as possible. There's a high percentage of our customers are already either in pilot or prelaunch mode for deploying Windows 7. We haven't seen that as a phenomenon at all, people waiting for Window 7. In fact, we see the opposite, that people are deploying it rather quickly.",80
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419351.0,Answer,Bill Koefoed,,Executives,49,"Okay, so that will wrap up our Q&A portion of today's earnings call. Remember that you can access this call on the Microsoft Investor Relations Web site at microsoft.com/msft. Please keep in mind that we will be at a number of conferences in the next couple months. We'll be at the JPMorgan conference in May. The Bank of America-Merrill Lynch conference, the Cowen conference, the RBC and UBS conferences in June. In addition, we will be previewing Natal at E3 in L.A. in June. Please contact Microsoft Investor Relations if you need additional details. We hope to see there. Thanks again for joining us, and have a great day.",109
21835.0,"Microsoft Corporation, Q3 2010 Earnings Call, Apr-22-2010",2010-04-22,48.0,Earnings Calls,Microsoft Corporation,60.0,58609.0,4419352.0,Question and Answer Operator Message,Operator,,Operator,50,That concludes today's call. Please disconnect your lines at this time.,12
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115041.0,Presentation Operator Message,Operator,,Operator,0,"Welcome to the Microsoft's Fourth Quarter Fiscal Year 2010 Earnings Conference Call. [Operator Instructions] I would now like to turn the call over to Mr. Bill Koefoed, General Manager, Investor Relations. Sir, you may begin.",36
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115042.0,Presenter Speech,Bill Koefoed,,Executives,1,"Thank you, Barb, and thank you, everyone, for joining us this afternoon. As usual, with me today are Peter Klein, Chief Financial Officer; Frank Brod, Chief Accounting Officer; and John Seethoff, Deputy General Counsel. Today, Peter will start with overall takeaways from the quarter and fiscal year. Then, I'll give you the details of our performance before handing it back to Peter, who will discuss our outlook. After that, we'll take your questions. 
Our earnings press release today includes an addendum of financial highlights with detailed information about revenue, operating expenses and other items. We have also posted our quarterly financial summary slide deck, which is intended to follow the flow of our prepared remarks as well as provide a reconciliation of differences between GAAP and non-GAAP financial measures. You can find these documents at the Investor Relations website at microsoft.com/msft. 
In addition, as part of our ongoing efforts to improve and incorporate your feedback, we will post today's prepared remarks to our website immediately following the call until the official transcript is available. Today's call will be webcast live and recorded. If you ask a question, it will be included in our live transmission in the transcript and any future use of the recording. You can replay the call and view the transcript of the Microsoft Investor Relations website until July 22, 2011. 
This conference call is protected by copyright law and international treaties. Unauthorized reproduction or distribution of this call or any portion of it without the express written permission of Microsoft may result in civil and criminal penalties. We will be making statements during this call that are forward looking. These statements are based on current expectations and assumptions that are subject to risk and uncertainty. Actual results could materially differ because of factors discussed in today's earnings press release, in the comments made during this conference call and in the Risk Factors section of our Form 10-K, Form 10-Q and other reports and filings with the Securities and Exchange Commission. We do not undertake any duty to update any forward-looking statements. 
Okay, and with that, I'll turn the call over to Peter.",356
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115043.0,Presenter Speech,Peter Klein,,Executives,2,"Thanks, Bill, and good afternoon, everyone. I'm very pleased to share with all of you our strong financial results. We achieved record revenue, operating income and earnings per share for both the fourth quarter and the full year. 
This quarter, our strong revenue performance was both broad and deep, with every business achieving double-digit growth. Strong sales execution closed the year with fourth quarter bookings increasing 27%. For the year, both the Windows division and Server & Tools business achieved record revenue. 
We are equally enthusiastic about the customer and product momentum we've achieved this year across the breadth of our portfolio. Of course, I have to start by noting Windows 7, which has received tremendous market response. With $175 million licenses sold to date, it is the fastest-selling operating system ever and now runs on over 15% of all PCs worldwide. Capitalizing on the recovery of the server hardware market, Windows Server 2008 R2 has enjoyed strong demand and increased Windows Server market share. 
With the launches of Exchange 2010, and most recently Sharepoint 2010 and Office 2010, we delivered key innovations in our productivity portfolio. Equally as important for our long-term growth, we made significant strides in our cloud initiatives by bringing Windows Azure to market and by increasing customer traction with our commercial online services. 
Throughout the year, we continued to update and enhance Bing, which has now achieved 13 consecutive months of market share growth. And finally, we focused on consumers with our new Xbox 360 console and the announcements of Connect and Windows Phone 7 coming to market this holiday season. 
Meanwhile, as a result of our ongoing commitment to managing costs, we held annual operating expenses roughly flat. Our continued revenue strength and cost discipline drove yet another consecutive quarter of margin expansion and record annual profits in the Windows division, Server & Tools business and Entertainment and Devices division as well as the company in total. 
We grew full year operating income by almost $4 billion and generated operating cash flow of $24 billion. Of this amount, we returned about 2/3 or almost $16 billion to shareholders in the form of stock repurchases and dividends. 
Finally, I'm particularly pleased by our growth in earnings per share of 50% for the fourth quarter and 30% for the full year. So it's been a great fiscal year and an outstanding fourth quarter. With those remarks, I'll now turn the call over to Bill to provide more details on the quarter.",415
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115044.0,Presenter Speech,Bill Koefoed,,Executives,3,"Thanks, Peter. As I review this quarter's performance, keep in mind that all growth comparisons relate to the corresponding period of last year unless I specify otherwise. 
As Peter noted in his opening remarks, we finished the year with terrific financial results. Total revenue for the quarter grew 22% to over $16 billion, a record fourth quarter result. Windows, Online Services, Entertainment and Devices, Server & Tools, the Business division, each of our operating segments grew revenue double-digits this quarter reflecting broad-based strength across all of our businesses. Fourth quarter GAAP operating income grew 49% while EPS grew 50%. 
Looking at the full year and adjusting for the Tech Guarantee, we had four consecutive quarters of margin expansion with the EPS growing faster than revenue every quarter. Operating cash flow was up 46% to a fourth quarter record, $5.6 billion. As for the year, operating cash flow surpassed $24 billion as Peter noted, also a record. 
Customer demand was strong across the breadth of the Microsoft portfolio this quarter as we saw total bookings growth accelerate to 27%. In the Enterprise, businesses continued to invest in and commit to the Microsoft platform. Sales execution and Enterprise Agreement renewal rates have improved as unearned revenue at the end of the quarter was $14.8 billion, up a very healthy 21% sequentially. The contracted not billed balance ended the year over a record $15 billion. 
The small and midmarket customer segments continued to experience robust growth and was up approximately 20%. Finally, continuing a trend this year, consumer demand was fantastic with growth in Windows, Office, Search and Xbox. Geographically, we saw strength across all regions led by emerging markets. Growth in the U.S. improved this quarter, while demand in Europe remained healthy. 
The PC market continues to thrive, and we estimate the market grew between 22% and 24% with both consumer and business growing in the same range. From a geographic perspective, emerging markets remain a significant driver of the PC market with almost twice the growth of mature markets. 
With that PC backdrop, I'll move on to the Windows and Windows Live division. Windows revenue grew over $1 billion dollars or 32% this quarter when adjusted for the Windows Tech Guarantee last year. Total OEM license growth was 26% and outpaced the PC markets for the third quarter in a row. Consumer and business licenses both grew approximately 26%. The business PC refresh cycle has accelerated, and we recorded the second straight quarter of double-digit business license growth. 
As in past quarters, to help you bridge PC growth to OEM revenue growth, we have provided a reconciliation slide in our earnings deck. At 31% growth, adjusted Windows OEM revenue outgrew PC shipments by seven percentage points this quarter. The hardware segment mix was a three-point headwind to revenue. As I mentioned earlier, emerging markets continued to outpace mature markets. 
Windows attach and inventory drove six percentage points of growth. We exited the quarter with normal inventory levels and continue to benefit from solid attached gains in both Business and Consumer. 
Finally, up sell and channel dynamics drove seven percentage points of growth reflecting a higher Windows 7 offering mix. Enterprise's option of Windows 7 accelerated and the non-OEM portion of the Windows division grew 36%, driven by an increase in volume licensing to businesses and retail sales of Windows 7. 
Clearly, the Windows franchise is thriving. Importantly, customer satisfaction for Windows 7 is incredibly high at 94% and businesses are deploying Windows 7 in the Enterprise. In the browser, IE8 is now the fastest-growing and most popular Web browser in the market with IE9 coming soon. 
Now let's move to Server & Tools, which posted 14% revenue growth in the fourth quarter and had a record year with $14.9 billion of revenue. We estimate the underlying server hardware market grew 25% to 28%. Non-annuity revenue grew approximately 20%. Windows Server grew with the market, while SQL Server 2008 R2 and Visual Studio developer tools also contributed to the growth.
Annuity revenue, which is approximately 50% of the business, grew about 15% with improved Enterprise demand. From a product perspective, Windows Server, SQL Server and System Center all experienced double-digit growth. Enterprise Services about 20% of revenue grew 3%. 
Windows Server continues to gain share as businesses replace and procure new hardware in the data center. We estimate Windows server grew its market share over one percentage point while at the same time increasing premium mix to about 25%. Our virtualization suites almost doubled this quarter. 
In addition to the share gains in the traditional Server market, Microsoft is leading the way to the cloud with our Windows Azure services platform. Just last week, at the Worldwide Partner Conference, we unveiled a number of new cloud innovations and partnerships, further increasing the alignment between our on-premise Windows Server, SQL Server and System Center products with the Azure platform. 
Next, I'll move on to the Online Services division, which grew 13%. The Online advertising component of the division grew 19% primarily driven by our Search business, which again outperforms the market. We continue to be encouraged by Bing's ongoing share gains due to the pace of exciting innovation and differentiation it brings to the market. June marks the 13th consecutive month of share gains in the U.S., which is now up over four points since launch. 
Turning to the Microsoft Business division, revenue grew 15%, and Office 2010 is off to a great start. Consumer revenue, which includes OEM and retail, grew 51% following the launch of Office 2010, heading back into the back-to-school season. 
The business portion of MBD grew 8%, non-annuity license sales jumped 15% trending toward PC shipment growth as expected. The annuity licensing portion of the business grew 6% driven by an increase in Enterprise demand. Office and the integration with SharePoint, Office Communications Server and Dynamics CRM had strong demand, and each of these products grew double-digits this quarter. 
The cloud enhances these productivity scenarios, and our customers are purchasing suites of our online services at an increasing pace. 70% of our business productivity online seats represent new business to Microsoft. 
Let's move on to the Entertainment and Devices division, which grew 27%. Gaming revenue grew 30% as we sold 1.5 million consoles, a unit increase of 26% taking share as we grew faster than the overall market. Xbox Live continues to be a tremendous asset with over 25 million members. This year marked the first time that Xbox Live digital marketplace revenue exceeded subscription revenue, illustrating the services' increasing level of customer engagement and monetization. 
Non-gaming revenue was up 23% driven by growth in Windows Embedded and sales of PC accessories that generally align to PC market growth. This quarter at E3, we unveiled Kinect, the Xbox 360 motion sensor, which will enable you to play games and control your music and movies with just your voice or a wave of your hand, no controller required. Earlier this week, we announced product and pricing for the all-new Kinect experience. The Kinect experience, with more than 15 games available this holiday, begins in North America on November 4. 
Now let me cover the remainder of the income statement. Foreign exchange had a 2% positive impact to revenue this quarter. We experienced a headwind from the euro as one would expect, but this was more than offset by our hedging program and the dollar weakening in other currencies. Cost of goods sold increased 23% to $3.2 billion driven primarily by increased online costs, royalties and other charges. 
Operating expenses were $6.9 billion in the quarter under our guidance range, and we are very pleased with the Q4 execution and fiscal discipline. Headcount decreased 4% year-over-year. We repurchased $3.8 billion of shares and paid $1.1 billion of dividends. 
So to wrap up, our product cycle momentum continues with the release of Office 2010 and the breadth of our portfolio which drove record results. Our cost discipline remains strong. In the cloud, we have great momentum and are seeing businesses invest in the Microsoft platform. And with that, I'll hand it back to Peter, who's going to discuss our business outlook.",1360
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115045.0,Presenter Speech,Peter Klein,,Executives,4,"Thanks, Bill. I'll now share our thoughts on the first quarter and total fiscal year 2011. We are entering the year with great momentum. We are encouraged by the resurgence in business PC shipments and expect the business PC refresh cycle to continue through fiscal year 2011. The recent refresh of our Enterprise product has positioned us well to meet customers' needs and they return to investing in information technology. 
Turning to our outlook by business. We expect Windows division revenue to grow roughly in line with PC shipments for the first quarter and full year, excluding the $700 million revenue impact from the Windows 7 retail launch and $276 million from the Technology Guarantee revenue carried over from fiscal year 2009. For the Microsoft Business Division, consumer and business non-annuity revenue, approximately 40% of the total, should continue to track with their PC shipment growth rates for the first quarter and full year. Annuity revenue for the first quarter and full year should grow low- to mid-single digits. 
Moving to the Server & Tools business. For the first quarter, we expect non-annuity revenue to be up mid- to high-single digits as first quarter bookings are sales cycle driven and tend to be the softest seasonal quarter irrespective of hardware shipments. For the full year, we expect non-annuity revenue to generally track with the hardware market. We expect Annuity revenue to grow roughly high-single digits for the first quarter and full year. Enterprise Services revenue should grow mid-single digits. 
For the Online Services division, our online advertising business should outperform the overall online advertising market. Regarding our Search partnership with Yahoo!, we are working closely with them to migrate both algorithmic and paid traffic in North America for this holiday season. 
And finally, I'll cover the Entertainment and Devices division. Based upon the compelling wave of consumer offerings coming to market, we expect revenue will grow in the mid-teens for the first quarter and full year following its normal seasonal skew to the first half of the year. 
Moving to cost of goods sold. Gross margins will be impacted by product mix and particularly by the increase in hardware sales that will drive growth in the Entertainment and Devices division. We remain focused on diligently managing our cost structure and are lowering our full year operating expense guidance to between $26.9 billion and $27.3 billion, which includes our estimate of Yahoo! Search integration expenses. We expect our effective tax rate to remain approximately 25%. 
Pushing to the balance sheet, we expect that the first quarter unearned revenue balance will track to normal historical patterns on a sequential basis after adjusting for the impact of Tech Guarantees in the prior year. Capital expenditures for fiscal year 2011 will be about $2.5 billion. This will be the second year in a row in which CapEx spending will be lower than depreciation expense. We will continue to generate strong free cash flow and remain committed to returning capital to shareholders through dividends and stock repurchases. 
So in summary, I'm very pleased by our outstanding financial results for the quarter and the full year. We have great product momentum in the market with strong business and consumer demand for our most recent wave of products. With the exciting pipeline of consumer products arriving to market this holiday season, we are well positioned to continue this momentum this coming year. 
On that note, I'm looking forward to seeing all of you at our Financial Analyst Meeting next week and I'll now return the call to Bill so that we can begin taking your questions.",599
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115046.0,Presenter Speech,Bill Koefoed,,Executives,5,"Thanks, Peter. We want to get questions from as many of you as possible, so please stick to one question and avoid long or multi-part questions. Barb, can you please go ahead and repeat your instructions?",36
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115047.0,Question and Answer Operator Message,Operator,,Operator,6,[Operator Instructions] First is Walter Pritchard with Citi.,8
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115048.0,Question,Walter Pritchard,,Analysts,7,"I was wondering if you could elucidate a little bit on the PC side, your assumptions for fiscal '11 and just talk about tablets and how you're thinking about that market. Are you talking about growing in line with traditional PCs? And what impact are you thinking tablets will have on the market? And what may be your share in that area? And how does that affect your growth rate?",70
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115049.0,Answer,Peter Klein,,Executives,8,"Yes, we're very excited about the markets as the PC market is the PC market, excluding tablets. But obviously, we're super happy with both the sort of state of the PC market and the customer traction for Windows 7. We think tablets are very interesting and remind us that there are always new scenarios and new opportunities, and we're constantly working with our partners and our OEM partners. In fact, I think one of the things that's driven the PC market and Windows growth this year has been the work we've done with our OEM partners on multiple scenarios and form factors and price points in all those. Tablets, I think, are interesting and great because I think they sort of enlarge the overall opportunity; I think they're additive to the opportunity, and again, it reminds us that there are lots of interesting new scenarios that we are continuing to work on. And so we're excited by that.",158
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115050.0,Question and Answer Operator Message,Operator,,Operator,9,Next is Adam Holt with Morgan Stanley.,7
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115051.0,Question,Adam Holt,,Analysts,10,"Do you think business revenue growth can get to same levels you saw with the previous Office cycle, where it reached north of 20%? And why wouldn't the Annuity business for Office grow faster than low-single digits in the heart of the cycle next year?",45
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115052.0,Answer,Peter Klein,,Executives,11,"I'm not going to give guidance on business revenues other than the driver framework that we gave. In terms of the Annuity business, obviously, this is in terms of the deferred revenue that we've had the last year or year and a half, has been slow. And so we're kind of digging out of that hole of the recognitions that we have from the deferred revenue balance. And so in the course of this year, we'll be building that back up. And as I said, we expect Q1 unearned revenue to also return to normal historical sequential patterns. So we feel good about sort of the opportunity to continue to drive bookings with Office, but in terms of the Annuity revenue recognized growth, that's impacted by sort of the billings that we saw over the course of the last year. But having said that, we're certainly very optimistic about business uptake of Office 2010.",155
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115053.0,Question and Answer Operator Message,Operator,,Operator,12,Next is Heather Bellini with ISI.,6
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115054.0,Question,Heather Bellini,UBS,Analysts,13,I was wondering if you guys could talk about the decline in the consumer premium mix. And what percentage of the decline is related to emerging markets? And what are the other reasons if that doesn't explain all of it?,40
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115055.0,Answer,Peter Klein,,Executives,14,All of it. It's all related to the growth in emerging markets.,12
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115056.0,Question and Answer Operator Message,Operator,,Operator,15,Next is Philip Winslow with Credit Suisse.,7
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115057.0,Question,Philip Winslow,,Analysts,16,"I just wanted to have one question back on the Windows division. If you look at that commercial and retail license line, it still remains very strong year-over-year and even sequentially. Obviously, in the first part of the fiscal year, that was driven by consumers upgrading to Windows 7. Just what are you seeing there? And then also, as we start to think about fiscal '11, obviously, that does include commercial licenses too. What would you expect for the impact of potentially enterprises upgrading to Windows 7 and sort of on top of I guess the PC replacement cycle?",99
21835.0,"Microsoft Corporation, Q4 2010 Earnings Call, Jul-22-2010",2010-07-22,48.0,Earnings Calls,Microsoft Corporation,2064.0,69551.0,5115058.0,Answer,Peter Klein,,Executives,17,"It's great. We're very optimistic about that opportunity, but remember it's a small part of the business. About 20% of the business. So while there's great intent to deploy, and we're already seeing great deployment, so that is a little bit of a tailwind, but it's not by any stretch of the imagination a material mover of the business. But it is a nice additive.",66
