companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082274.0,Presenter Speech,Chris Suh,,Executives,4,"Thank you, Amy. We'll now move to Q&A. Operator, please repeat your instructions.",13
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082275.0,Question and Answer Operator Message,Operator,,Operator,5,[Operator Instructions] Our first question comes from Phil Winslow from Crédit Suisse.,12
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082276.0,Question,Philip Winslow,,Analysts,6,"I just wanted to double click on Office 365. You guys showed another huge quarter of growth in terms of your consumer seat count, and I think it was 86% growth on the Commercial Other side for Office 365. Wondered if you could just drill into both the consumer and then the enterprise side, just the trends you're seeing there. And obviously, the guidance you all just provided. It looks like those -- you expect those trends to continue in Q1. So any color there would be great.",88
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082277.0,Answer,Satya Nadella,,Executives,7,"Yes, I'll take that. Overall, we are very excited about the growth we are seeing in Office 365. On the consumer side, as you noted, we're growing 1 million subs a month, and that's fantastic growth for us. The consumer value, especially now that we have even all the endpoints covered with Office, the definition of Office and where all it's present is also changed and that all accrues to consumers being willing to  have this subscription relationship with us. On the enterprise side, the growth remains very exciting for us. And the growth comes in multiple forms. It comes in the form of just the EAs renewing more to Office 365. It also comes in the form of some of the more comprehensive suites, the E3 and the new E5, that's the commitment we are seeing. And we also see small businesses. I talked about the 50,000 businesses, small- and medium-sized businesses, each month signing up for Office 365. That's pretty unprecedented. Having been in the server business all my life, I've never seen a lot of the small business customers adopt some of the rich capabilities like it's possible now, and that's great growth as well. And that cloud revenue number, that is the 88%, is all up cloud revenue. It's inclusive of Office 365, EMS and Azure. And it's good to see that kind of growth at that kind of scale now with $8 billion.",238
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082278.0,Answer,Amy Hood,,Executives,8,"And one thing I would add, Phil, to that is an important dynamic that we're seeing in Office 365 is as we are having this momentum build, and Satya talked about some of the new customers we're adding, and the way we see that is the installed base growing. And we were able to see that this quarter across all the core workloads in Office. And when you think about why that's so critical long-term is our ability to sell some of the workloads Satya actually referenced that will be in E5 when it launches, we could -- we have the capability of upgrading on a more consistent basis using more of these premium services. So when you can both add to your installed base and add overall market opportunity, we do feel good about our line of sight in that business to our long-term goal.",146
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082279.0,Question and Answer Operator Message,Operator,,Operator,9,Our next question comes from Brent Thill from UBS.,9
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082280.0,Question,Brent Thill,,Analysts,10,"Satya, the server business continues a steady outperformance and, as Amy pointed out, better growth than your peers. I guess a couple of questions as it relates to the Windows 2003 retirement and any impact you're seeing there. And then secondarily, if you could just comment on some of the new product launches. It seems like there's a stack of new solutions that are coming on the server side that look pretty exciting and your partners are excited about it. If you could highlight what you see is the most interesting from your perspective over the next several quarters.",99
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082281.0,Answer,Satya Nadella,,Executives,11,"Yes. Overall, I'd start even with the bold view that my server business is not some legacy business. We fundamentally think about servers as the extension of the cloud. I even described it architecturally as the edge of our cloud. Every server, for example, have things like disaster recovery, backup and tiering with the cloud. And so we will continue to push that differentiation because I think that view architecturally and the delivery of it is what makes us pretty unique. And you see it in the numbers. Our servers, even this quarter, grew 9%. And compared to the industry peers, we're obviously gaining share on Windows Server, on SQL Server and pretty much all of our management and security products as well. And going forward, we have a fantastic lineup of servers, not just the infrastructure, but even SharePoint, Exchange, Lync server continues to have significant on-premise deployment. So as our cloud continues to grow, obviously, we are getting where there is more capability in the cloud. We're incenting customers and our partners to move to the cloud. But at the same time, we are going to have a great server wave. I'm excited about our SQL product. I think it goes into the first preview next -- in fact, tomorrow. And that product, I think, is a pretty revolutionary product because, for the first time, you can take a single table in a database and even tier it with the cloud. At that kind of capability only we can provide, and that's something that I'm looking forward to.",260
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082282.0,Answer,Amy Hood,,Executives,12,"And Brent, to your specific question on Windows Server 2003, we did have a good quarter as we talked about in Windows Server. But in general, that business unlike the client upgrade that we see, just because so much of the business is already on annuity, you don't see that type of incremental impact in an in-quarter release. That isn't to say there isn't ample opportunity for us to make sure we upgrade customers to the higher-value prop and more secure and more manageable offerings we have in the server business.",91
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082283.0,Question and Answer Operator Message,Operator,,Operator,13,Our next question comes from Mark Moerdler from Bernstein Research.,10
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082284.0,Question,Mark Moerdler,,Analysts,14,"I want to drill in, in terms of the move to the cloud. This quarter, the year-over-year server product and services revenue growth was slower than it was in the past quarters. How much of that is because you're seeing now some revenue shift to Azure? Or is it not yet seeing any revenue shift? And then I have a follow-up question.",62
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082285.0,Answer,Amy Hood,,Executives,15,"Well, why don't I take that one and we'll see what Mark's follow-up is. At 9% growth and continuing to take share, I feel like our performance in this continues to be sort of a positive outlier to the peer group. And for me, that type of performance and double digits for the year, I still feel quite good about. In general, what's interesting, I think, as you're getting to the crux of it is, do we have incremental workloads that are unique to the cloud, that we continue to see that. The very best example, frankly, Satya mentioned in his comments, which is our EMS performance, Enterprise Mobility Suite offerings. It's just -- it's taking something that's very unique, built off of our core in the server business and allows us to us to both grow and add new perspective there. So I don't think of it as reflecting a bigger shift than we've seen, in particular, this quarter. Also, if you'll remember, a year ago, we had a very big base of expirations in Q4 and had very strong performance a year ago. So I don't look at it as a direct trend line.",196
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082286.0,Answer,Satya Nadella,,Executives,16,"Yes. The only thing I'd add is when you look at the total growth of Azure, the growth that's coming now from some of the premium services, this is sort of businesses that we actually did not ever participate on-premise at all. Even EMS, when I think about our management, our management was just about Windows management. But we now have management, data protection and identity systems that cross all devices in the enterprise, including Internet of Things, and that makes it pretty exciting and that growth is great to see. Same thing will be on the server management, we have a new suite called the Operations Management Suite, which also spans all the cloud units as well as on-premise units. Cortana Analytics, we never participated in any of the advanced analytics workloads at all, in spite of all the success we had in the database business. So I'm excited about built new workloads that, in many cases, are borne in the cloud workloads, where we are expanding our market opportunity and continuing to outperform our peers and grab share when it comes to on-premise.",185
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082287.0,Question,Mark Moerdler,,Analysts,17,"That's very helpful. Switching gears a bit. On Windows, obviously, you're seeing some amount of delay due to Windows 10 on the OEM side. Can you give maybe a little more color in terms of how you're thinking about that, how big a delay is it, how much we could see that starting to be replaced next quarter and beyond?",61
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082288.0,Answer,Satya Nadella,,Executives,18,"Yes. I'll take that and, Amy, you can add to it. And the way I -- the Windows ecosystem works is there are phases to it. And in fact, if anything, this release of Windows 10, just the way we built it with the Insider Program, everything is, of course, speeding up because, in some sense, we've taken a very different approach with this Windows as a Service even when it comes to OEM relations and how they're able to co-create the products with us. But that's -- and there are 3 distinct phases. The first phase is what I'll describe as the upgrade phase, that's what starts in a week's time, and that is more of retail execution and upgrades. Then come the fall, you will see the devices from all the OEMs going into the holiday quarter. And then the enterprise upgrade, in fact, we have a release of enterprise features which I mentioned in my script, which will ship in that time frame. And I expect piloting to start and deployments to start in the second half of the fiscal year. So that's how we think about the OEM as well as enterprise adoption. So I would -- if -- my bullishness for Windows 10 is more in the second half of the fiscal year. And of course, it will build. It will build starting in a week's time in retail and in the upgrades, but I sort of see this in 3 phases.",247
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082289.0,Answer,Amy Hood,,Executives,19,"And to your specific question, Mark. Before every launch, we tend to have a tightening in the channel as they prepare and run reasonably lean, this is a healthy state, it's within the range of normal. So I don't think of it as a delay in the way you're talking about it. It is pretty standard, as Satya has talked about, in terms of the dynamic. And he mentioned we are feeling, I think, a lot of excitement from the ecosystem about what's possible with some of the new devices that will come. And so I don't really think of it in that way. I think about it as an encouragement that they want to fill the channel as quickly as they can over the coming quarters with new machines.",130
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082290.0,Question and Answer Operator Message,Operator,,Operator,20,Our next question comes from Keith Weiss from Morgan Stanley.,10
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082291.0,Question,Keith Weiss,,Analysts,21,"I wanted to drill into sort of the new strategy around the Phone business a little bit. The revenue expectation for Q1, it was below our expectations, I think, quite below what the Street was looking for. Can you give us a sense of how you see that business trending over a longer period of time? Because if there's a significant restructuring going on, I think -- I don't think a lot of guys have a good view in their head of what your expectation is for the business on a revenue run rate basis or what do you expect to be selling this year and on a going-forward basis right now?",112
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082292.0,Answer,Satya Nadella,,Executives,22,"Let me start and then, Amy, you can add to this. The big shift that we are making when it comes to phones is to not think about phones in isolation. That's perhaps the biggest shift because I think about Windows 10 in its entirety, the Windows ecosystem in its entirety. We clearly are going to have premium first-party portfolio. And you've seen some of the numbers, some of the progress we have made in Surface. I feel that we have a formula there that I would like to apply more broadly in terms of growing -- just delivering innovation, growing our own economic return for it, stimulating demand, creating categories, all of that is what I want to do broadly. And it applies to phones, it applies to Surface hub, it applies to HoloLens. And that's how I view it. I believe our participation in the Phone segment by itself, so the Windows phones and Lumia phones being there, is important. And that's why we picked the 3 areas where we have differentiation and we want to focus on it. We want to have great flagship phones for Windows SaaS. That's actually a segment we don't today have good devices, and we hope to change that with Windows 10. We have, in fact, good traction in the business segment. So this is business customers who are actually buying phone devices, which is basically a radio with -- essentially a smartphone to be able to deploy their line of business applications. That's where we have pretty unparalleled value, which is we have the Visual Studio Online and some of the tools I talked about. So you can generate these apps at a low cost of ownership, manage them, secure them and deploy them to our phone endpoints and then, of course, management and security. So that's the place where we are going to continue to focus. And in the value smartphone, that's the place where I want us to be much more efficient. We clearly have some value to add there because of the uniqueness of Office and Skype and our services. But at the same time, I think we want to be smart about how many of these phones do we want to generate, how many -- which price points do we want to participate. That's where you will see the most significant operational changes from how we operated last year to the coming year.",406
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082293.0,Answer,Amy Hood,,Executives,23,"And so, Keith, the way that I think about it, and I tried to outline it in my comments, is that the significant revenue declines quarter-over-quarter for the year are a reflection of the focused approach we're going to take in phone. It's an approach that we've executed in other hardware segments that I feel is a proven model for us. Our profitability will also improve. More of that comes in the second half of the year structurally as we complete some of the restructuring efforts and those costs come out of our operating expense run rate. But I think that's probably the way to more appropriately think about, over time, you would expect to see gross margin improvement and operating profit improvement as opposed to focusing on the revenue line.",131
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082294.0,Question,Keith Weiss,,Analysts,24,"Okay. Got it. And if I could sneak one more just on the security side of the business. I think a lot of guys have thought traditionally about security, it's something that Microsoft does to make your platform more secure and to provide more confidence in users using your platforms and your tools. On a going-forward basis, is there more of an opportunity for you guys to sell security as more of a standalone opportunity? I mean, it's something that's in very high demand as you are looking for more secure solution. Is that something that could potentially be more of a standalone opportunity for Microsoft on a go-forward basis?",110
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082295.0,Answer,Satya Nadella,,Executives,25,"In fact, we are adding significant value in security. It's much better for us, for example, to add capability around O 365 in security and that's all in, for example, the new suite that we have just announced called E5, the secure lockbox. That's actually a pretty -- a very cool set of features that allow both regulators and businesses to have, for example, auditability and control over their movement to the cloud. Similarly, Azure, where we launched a whole set of security offers around how people can encrypt and manage keys, so those are all security features. We bought a company in Colorado that's essentially a firewall on all your identity management. So when we talk about enterprise management suite growth, a lot of it is just, obviously, management growth but it's also security and data protection growth. So the approach we're taking is we're essentially creating, to your point, security value around our products, which -- it allows us to participate in essentially a security market that we never did in the ways that we are. So it's more than just launching one point security product. It's much more broadly participating in the security market, and you have seen some of that in the inorganic moves and the suites we have created.",214
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082296.0,Question and Answer Operator Message,Operator,,Operator,26,Our next question comes from Walter Pritchard from Citi.,9
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082297.0,Question,Walter Pritchard,,Analysts,27,"Amy, just for you on the annuity, it looks like annuity is about 82% of the commercial revenue the last 2 quarters. How high do you think that goes? It sounds like you do expect that to continue to go up, although probably never gets to 100%?",47
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082298.0,Answer,Amy Hood,,Executives,28,"I do think our -- over the long term, you're right, that is how I think about it and, frankly, inherent in the conversation around moving to the cloud with the aggressive targets we've given, that is sort of implied to your point. And so I think 100% is not the logical answer, there will always be somebody who chooses to purchase on a one-time basis -- or there's a logic to it. But I do think, over time, we do expect that to trend in that general direction.",89
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082299.0,Question,Walter Pritchard,,Analysts,29,"And then, Satya, you mentioned CRM in your comments, your prepared comments, which we haven't really heard you talk that much about as an area of interest in the past. I'm wondering what changed in your view? Or how do you look to sort of bring that into -- it sounds like more of the core productivity scenario that you deliver.",61
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082300.0,Answer,Satya Nadella,,Executives,30,"Yes. I mean, overall business process collaborations, communication, these category boundaries are things that I believe are going to change. I've always felt that in some sense, most of the time, we even automate business processes where we spend really getting our business done in our communication and collaboration tools. And this impedance is something that I've always dreamt of sort of how do we go solve? And CRM has taken -- our own Dynamics product has taken some pretty unique approaches. And quite frankly, I was -- I want to open up our communication and collaborations for other CRM vendors. So one of the things that I'm very explicit about is we will have an open platform for other business process applications because this is a very fragmented market the world over, especially if you add SMB. And so we want to be having a platform play as well as our own business applications play, and both of them should be high growth for us. And in the last year, we've just added more focus and we put more selling capacity around it, more marketing capacity and now, of course, mainstreamed it across Microsoft because I'm a big believer in this, because I think we have something unique to add. As opposed to driving our own top line/bottom line growth, I think we can bring real innovation. And that's what is exciting to see. And it's not just CRM, I'm actually excited about our ERP business. Some of the numbers that Amy talked about is growth in the seats. And when I think about data as the new currency, we have lots of managed seats and a lot of data, which all will move to the cloud. And so things like Power BI and Cortana Analytics can help customers transform. So in fact, that's one of the reasons why I'm even sort of very optimistic about some of our new data capabilities is we have the attach capability to our even installed base of Dynamics.",336
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082301.0,Answer,Amy Hood,,Executives,31,"And Walter, just quickly, this is one of the areas that we invested in actually leading into this past fiscal year, FY '15, and the results have actually been better than we anticipated when we first made the investment. So I think we both feel very good about the momentum that's built through the year.",55
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082302.0,Question and Answer Operator Message,Operator,,Operator,32,Our next question comes from Karl Keirstead from Deutsche Bank.,10
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082303.0,Question,Karl Keirstead,,Analysts,33,"A question for Amy on the cost control front. Looks like you once again came in below your OpEx guide. But I think the COGS number came a little bit above what you had guided to 3 months ago. And I'm just wondering if you could talk through that. Obviously, it affects everybody's gross margin calculations. Was it the hardware mix shift? Was it the challenges with the Phone business? Perhaps a little color there might help us.",78
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082304.0,Answer,Amy Hood,,Executives,34,"Sure, Karl. Because of the performance in Xbox and in Surface, you're right, it is a hardware mix shift a bit. We outperformed significantly in both those products in Q4, and that does -- took us a little bit outside the COGS range but not as much as our revenue outperformed. So actually, margins structurally were better than I thought they would be. And so I actually feel quite good with that outperformance, in our ability to see that outperformance fall to the bottom line through stronger execution on gross margin percentage, particularly in that segment.",96
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082305.0,Question and Answer Operator Message,Operator,,Operator,35,Our next question comes from Raimo Lenschow from Barclays.,9
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082306.0,Question,Raimo Lenschow,,Analysts,36,"I wanted to go back to Azure. You obviously have strong momentum there. Can you talk a little bit about the use cases you see from your enterprise and SMB customers? Is this kind of very much a test and development situation? Or are you seeing kind of a broader adoption there besides, obviously, Office 365, et cetera?",58
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082307.0,Answer,Satya Nadella,,Executives,37,"At this point, I would say it's pretty broad even use cases for even enterprise customers. There's definitely dev test happening, there is production IaaS, Infrastructure as a Service, deployment given some of the new high-performance SKUs and storage options that we have. And we are seeing significant adoption of SQL services, Azure DB. Machine learning as a service, one of the things that we realized is that every company out there becomes a software company beyond even our traditional reach through IT. Everyone has a digital office inside the company. They are, in fact, doing things in advanced analytics and using machine learning, and that's the place where we have some very unique capability. So that's another place where we're seeing wide adoption. We are seeing adoption in the building of new front-end -- or back-ends for new front-ends. So essentially using Azure as the cloud back-end for their mobile apps across Android, iOS and Windows as well as their web. That's another use case that's high growth for us. And of course, Cortana Analytics. This is the big data side of it. This is happening in IT, it's happening in, as I said, in digital offices within each one of the customers. So we have a pretty broad spectrum of use cases that some of the customers have talked about even in the recent set of conferences. From our Partner Conference to our Ignite Conference, we have been, in fact, showcasing. Even our ad campaign showcases some of these use cases.",253
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082308.0,Question and Answer Operator Message,Operator,,Operator,38,Our next question comes from Heather Bellini from Goldman Sachs.,10
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082309.0,Question,Heather Bellini,,Analysts,39,"Great. I just had 2 questions, pretty quick ones. Just to follow up on Azure, I was wondering if you could share with us what you're seeing in the mix between IaaS and PaaS and kind of how you've seen that shift evolve over the last few quarters. And then secondly, just to follow up, I think, on Walter's question. Yes, you definitely have been focusing on the Customer Relationship Management opportunity and the financials market more. But given the big SaaS incumbents already competing in that area, can you share with us -- do you think you have the assets you need internally to execute against your long-term goals?",110
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082310.0,Answer,Satya Nadella,,Executives,40,"Sure. On the IaaS versus PaaS, it's an interesting question. I've not looked at it in isolation because what happens is, at least the use cases, what starts off as IaaS suddenly will start using Azure AD for identity management, will use a little bit of our Media Services, for example, just doing content encoding. So there's a mix always. So there's nothing pure PaaS, nothing pure IaaS. That's the trend I see. But it's a split that we should go take a look at and then off-line maybe even talk about it. But overall, we see significant amount of IaaS in the last year because that's probably the place where we had more of a weakness, which we have now overcome. And so we're seeing significant growth of IaaS in the enterprise. But the place where we continue to have significant differentiation is in some of these managed services and PaaS. And that I think is the mix on it. And then on the Dynamics side, I absolutely believe we have a huge opportunity. Having sort of worked in business applications for a long time, first of all, the market is very fragmented. I think people like to talk about leaders. And there are, clearly, leaders when you go to the very top of the enterprise customers and segments. But the way the market splits into verticals and into horizontals and then the platform effect, there's plenty of opportunity. For sure, you've got to be one of the players. It will be 3 players, 4 players, whatever. But in every technology paradigm, you want to be one of them. We already have a $2-plus billion Dynamics business, I talked about the total number of seats and now we have this triple-digit CRM Online growth. So I feel that we are in a good position and I feel that we'll look at even in some of the inorganic means to keep growing it. In fact, the Field service acquisition I talked about in my script is an example of that. So that's my bullishness on our business process prospects.",349
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082311.0,Question and Answer Operator Message,Operator,,Operator,41,Our next question comes from Ross MacMillan from RBC Capital Markets.,11
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082312.0,Question,Ross MacMillan,,Analysts,42,"First, on OpEx, the guidance, Amy, is impressive. I presume that fully accommodates the restructuring announced 2 weeks ago. And then, last year, you said core Microsoft at NDS will be down slightly in OpEx. I wondered if you can provide a similar comment for fiscal '16 for core Microsoft ex phone.",52
21835.0,"Microsoft Corporation, Q4 2015 Earnings Call, Jul 21, 2015",2015-07-21,48.0,Earnings Calls,Microsoft Corporation,3889.0,835418.0,36082313.0,Answer,Amy Hood,,Executives,43,"Sure. Look, I talked a little bit about it but let me go into a bit of detail on that. I think the first half of your question was does the $32.1 billion to $32.4 billion full year OpEx guide reflect the timing of the implementation of our restructuring. And it certainly does. And so what you can then see as it relates to the second half of your question is that we are taking some of those savings and investing them back into the business, in some of these key growth areas we've seen. I outlined 3 on the call. The third one, I probably could have expanded more on. The first one is Windows 10. The second is the first-party hardware, where we just had such terrific performance again this Q4. And then finally, the third bucket was about accelerating our Commercial cloud lead. And I do feel like in that area, we could invest in Office 365, some of the new E5 capabilities. I look forward to adding sales capacity to take advantage of that. We'll also add sales capacity across some of the other opportunities we've seen broadly. And so I look and see that as an opportunity to accelerate top line growth.",207
